id	sourceExam	questionNo	subject	domain	question	choices_json	answer_type	answer_json	accepted_answers_json	scoring_status	requires_media	choiceParseStatus	correctionStatus_json	caseGroupId	source_url	answer_source_url	effective_date	rights_basis
P111-234	111	234	実践	衛生	‑235 84 歳男性。身長 165 cm、体重 60.5 kg。直腸がん（Stage Ⅲb）に対して、 腹腔鏡下直腸切断術が施行された。術後疼痛管理のためアセトアミノフェン静注液 1,000 mg を手術当日に 1 回投与した。疼痛が継続したため、さらに術後 1 日目と 2 日目に 1 日 4 回投与した。術後 3 日目の血液検査で総ビリルビン 2.63 mg/dL、 AST 5,991 IU/L、ALT 4,438 IU/L であったため、アセトアミノフェン血漿中濃 度を測定した結果、解毒薬の投与推奨域であった。 問 234（実務） 薬剤師が医師へ提案すべき解毒薬はどれか。１つ選べ。	"[""ジメルカプロール"",""‑アセチルシステイン"",""亜硝酸ナトリウム"",""プラリドキシムヨウ化物"",""フルマゼニル""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"	P111-CASE-234	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-236	111	236	実践	衛生	‑237 45 歳男性。糖尿病で治療中である。21〜30 歳までの間、化学工場で化学 物質を取り扱う業務に従事していた。血尿を自覚し泌尿器科を受診し、膀胱鏡検 査、造影 CT 及び MRI 検査により、膀胱がんと診断された。経尿道的膀胱腫瘍切 除術を施行し、筋層浸潤がんであることが確認されたため、GC 療法（ゲムシタビ ン・シスプラチン併用療法）による術前化学療法を 4 コース行った後、ロボット支 援根治的膀胱全摘除術を受けることになった。 問 236（実務） この患者の化学療法に伴う悪心・嘔吐の予防に用いる薬剤として適切なのはどれ か。２つ選べ。	"[""クロルプロマジン塩酸塩錠"",""メトクロプラミド錠"",""アプレピタントカプセル"",""オランザピン錠"",""パロノセトロン塩酸塩注射液""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-236	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-238	111	238	実践	衛生	‑239 65 歳女性。 3 ケ月前から腰痛を自覚し、市販の痛み止めを服用しても改善 しないため整形外科を受診した。腰椎骨密度が YAM の 62％であり、X 線像から 骨粗しょう症と診断され、処方箋をもって来局した。調剤した後、硬度が特に高い ミネラルウォーター（硬度 300 mg/L 以上）で服用してはいけないことを含めて服 薬指導を行った。 服薬指導後に、患者がカバンからミネラルウォーターを取り出し、 「いつも飲ん でいるこの水は大丈夫ですか。」と質問した。薬剤師は、ボトルのラベルを確認 し、服薬時に使用可能かどうかを評価するために総硬度を計算した。 （処方） リセドロン酸 Na 錠 17.5 mg 1 回 1 錠 （ 1 日 1 錠） 毎週 日曜日 1日1回 起床時 4 日分（投与実日数） （ミネラルウォーター 100 mL の栄養成分） エネルギー 0 kcal タンパク質 0g 脂質 0g 炭水化物 0g ナトリウム 5.8 mg カルシウム 21.6 mg マグネシウム 9.5 mg カリウム 1.2 mg pH 値 6.59 問 238（衛生） このミネラルウォーターの総硬度（mg/L）に最も近い値はどれか。１つ選べ。 ただし、原子量は C 12.0、O 16.0、Na 23.0、Mg 24.3、K 39.0、Ca 40.1 とする。	"[""37"",""63"",""93"",""370"",""630"",""930""]"	singleChoice	5	null	normal	false	parsed	"[""none""]"	P111-CASE-238	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-239	111	239	実践	実務	（実務） 処方薬の服用に関して、薬剤師がこの患者に伝える内容として適切なのはどれ か。２つ選べ。	"[""このミネラルウォーターではなく、水道水などの軟水で服用してください。"",""服用後すぐに朝食を摂ってください。"",""代謝物で尿が橙赤色になることがあります。"",""噛んだり舐めたりせずに服用してください。"",""服用を忘れて朝食を摂った場合は、昼食前の空腹時に服用してください。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"	P111-CASE-238	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-240	111	240	実践	衛生	‑241 7 月中旬に学校薬剤師が担当中学校の屋外プールの水質検査を実施した。 採水時刻は午前 11 時、天候は晴れ、気温 29.5 ℃、水温 32 ℃であった。循環ろ過 装置の運転は 1 日当たり 2 循環であり、消毒剤として塩素化イソシアヌル酸が自動 注入されている。 対象のプールの採水場所Ａ、Ｂ、Ｃ 給水口Ｘ、排水口Ｙ 上図のプール 3 ケ所（Ａ〜Ｃ）で遊離残留塩素を測定したところ、全て 0.4 mg/L であった。その他の検査結果は次のとおりだった。 （検査結果） 検 査 項 目 採水場所Ａ 採水場所Ｂ 採水場所Ｃ pH 値 7.0 7.1 7.1 濁 度（度） 0.94 0.78 0.89 大 腸 菌 検出 不検出 不検出 一般細菌（CFU/mL） 49 48 44 問 240（衛生） Ａから採取した水の過マンガン酸カリウム消費量を薬剤師が測定することにし た。検水 100 mL をとり、これに過マンガン酸カリウム処理硫酸溶液 5 mL を加 え、さらに 0.002 mol/L 過マンガン酸カリウム溶液 10 mL を正確に加えた。 5 分 間煮沸した後、直ちに 0.005 mol/L シュウ酸ナトリウム溶液 10 mL を正確に加え て脱色させ、さらに 0.002 mol/L 過マンガン酸カリウム溶液で微紅色が消えずに残 るまで滴定したところ、5.0 mL を要した。このとき、過マンガン酸カリウム消費 量（mg/L）に最も近い値はどれか。１つ選べ。ただし、過マンガン酸カリウム溶 液とシュウ酸ナトリウム溶液のファクターを 1.000、過マンガン酸カリウムの式量 を 158 とする。	"[""8.0"",""12"",""16"",""80"",""160""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"	P111-CASE-240	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-241	111	241	実践	実務	（実務） 水質検査結果を基に、学校薬剤師がプールを管理している教員に対し助言する内 容として、適切なのはどれか。２つ選べ。	"[""過マンガン酸カリウム消費量が多いほど、塩素消毒するとトリハロメタンの生 成が抑制できる。"",""水質を改善するためにオーバーフローしないように注意しながら水を補給する。"",""循環ろ過装置は、水に溶存する有機物を除去するために設置している。"",""入泳者数の多さや入水前のシャワーの不足により、過マンガン酸カリウム消費 量が多くなる。"",""大腸菌が検出されているので、消毒剤を追加して水質の改善が確認できるまで は遊泳させない。""]"	multiChoice	[3,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-240	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-242	111	242	実践	衛生	‑243 学校薬剤師が教室の環境衛生検査を実施するために 12 月に小学校を訪問 し、二酸化炭素濃度を測定した。各教室には冷暖房及び換気設備が設置されている が、暖房設備が故障し、一時的に石油ファンヒーターを使用している教室があった ので、学校薬剤師は追加で検査することにした。 問 242（実務） 教室等の環境に係る学校環境衛生基準に設定されており、この教室で学校薬剤師 が測定すべき検査項目はどれか。２つ選べ。	"[""二酸化硫黄"",""オゾン"",""一酸化炭素"",""一酸化窒素"",""二酸化窒素""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-242	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-243	111	243	実践	実務	（衛生） 児童 20 名がいるこの教室の床板面積は 80 m2、床から天井までの高さは 2.5 m である。また、使用している石油ファンヒーターから 1 時間当たり 0.02 L のガス Ａが発生する。ガスＡの濃度を学校環境衛生基準である 0.06 ppm に保つのに必要 な換気回数は 1 時間当たり何回か。１つ選べ。 ただし、外気中のガスＡの濃度は 0.01 ppm、教室内において、これ以外にガス Ａの発生はないものとする。	"[""1回"",""2回"",""3回"",""4回"",""5回""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"	P111-CASE-242	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-244	111	244	実践	衛生	‑245 9 月上旬に小学校の学校給食施設において、調理場の温湿度計が誤作動を 起こし表示されなくなった。夏場は熱気や蒸気の発生で、高温・高湿になることが 多かったため、現状を把握するために、学校薬剤師が室内の作業環境測定を行うこ とになった。 問 244（衛生） 学校薬剤師が屋内の調理場の乾球温度、湿球温度、黒球温度を測定したところ、 以下の値であった。暑さ指数（湿球黒球温度：WBGT）として最も近い値はどれ か。１つ選べ。 乾球温度：28.0 ℃ 湿球温度：25.0 ℃ 黒球温度：32.0 ℃	"[""25"",""26"",""27"",""28"",""29""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"	P111-CASE-244	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-245	111	245	実践	実務	（実務） 学校薬剤師が学校給食従事者に対して行う、脱水や熱中症に関する説明内容とし て適切なのはどれか。２つ選べ。	"[""室温が 28.5 ℃以下であれば、熱中症になることはありません。"",""のどの渇きを感じるまで、水分補給は必要ありません。"",""めまいや大量の発汗、筋肉の硬直（こむら返り）などの初期症状に注意してく ださい。"",""病者用食品の経口補水液は、脱水症の予防を目的としたものです。"",""病者用食品の経口補水液を飲み過ぎると、ナトリウムの過剰摂取になるおそれ があります。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-244	https://www.mhlw.go.jp/content/001677930.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-246	111	246	実践	薬理	‑247 79 歳男性。身長 165 cm、体重 47 kg。口渇が著明で、発熱や咳嗽を主訴に 総合病院を受診し、入院後に誤嚥性肺炎と診断され、入院当日から処方 1 による治 療が開始された。 （処方 1 ） 点滴静注 注射用アンピシリンナトリウム・スルバクタムナトリウム （ 3 g/バック 1 バック） 3 g 1日4回 朝昼夕食後・就寝前 1 時間かけて投与 5 日連日投与 喀痰培養検査で、 が同定され、薬剤感受性試験の結果は 以下のとおりであったが、肺膿瘍は認められなかった。 （薬剤感受性試験の結果） 抗菌薬 MIC（μg/mL） 判定 アンピシリン ≧ 32 Resistant（耐性） ピペラシリン ≧ 128 Resistant（耐性） セフトリアキソン ≦1 Susceptible（感性） タゾバクタム・ピペラシリン ≦ 16 Susceptible（感性） この結果を踏まえて、新たな抗生物質の投与により、誤嚥性肺炎は軽快に向かっ たが、軽度の舌苔が認められた。含嗽はしていたが、12 日目より口腔咽頭カンジ ダ症を発症したため、処方 2 が追加となった。 （処方 2 ） イトラコナゾール経口液 1 ％ 1 回 20 mL（ 1 日 20 mL） 1日1回 空腹時 7 日分 また、食事摂取困難な日が継続していたことから、栄養摂取方法について検討が なされた。 問 246（実務） 本症例における薬剤師の対応として正しいのはどれか。１つ選べ。	"[""薬剤感受性試験結果より、処方 1 の薬剤をピペラシリンへ切り替えるよう提案 した。"",""新たな抗生物質への切り替え後は、少なくとも 30 日以上投与することを提案 した。"",""処方 2 の薬剤は、服薬時に数秒間口に含み、口腔内全体に行き渡らせた後に嚥 下する旨を患者に指導した。"",""食事摂取困難の対応として、フルカリック輸液（注）を末梢静脈から投与するよ う提案した。"",""誤嚥が認められた場合の対応として、ジフェンヒドラミンの使用を提案した。 （注：総合ビタミン・糖・アミノ酸・電解質を含む高カロリー輸液）""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"	P111-CASE-246	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-247	111	247	実践	実務	（薬理） 処方 1 又は 2 に含まれる薬物が阻害するのはどれか。２つ選べ。	"[""トランスペプチダーゼ"",""Ⅱ型トポイソメラーゼ"",""ラノステロール C‑14 脱メチル化酵素"",""1，3‑β‑D‑グルカン合成酵素"",""スクアレンエポキシダーゼ""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"	P111-CASE-246	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-248	111	248	実践	薬理	‑249 58 歳女性。 40 歳頃より肌荒れが気になり、ビタミン C 及びビタミン B6 含有サプリメントを服用している。 5 年前に友人より「女性は鉄分が不足がちなの で鉄分含有サプリメントの服用が良い」と勧められ服用している。 2 年前に歩行時 につまずくことが増え、かかりつけ医から紹介されて市民病院を受診したところ、 初期のパーキンソン病と診断され、処方 1 による治療が開始された。しかし、最近 手指の安静時のふるえや動作のぎこちなさが目立つようになり、処方 2 が追加され た。処方 1 、処方 2 とも、同病院の薬剤部で調剤された。 （処方 1 ） プラミペキソール塩酸塩錠 0.5 mg 1 回 2 錠（ 1 日 6 錠） 1日3回 朝昼夕食後 14 日分 （処方 2 ） レボドパ 100 mg・カルビドパ配合錠 1 回 1 錠（ 1 日 3 錠） 1日3回 朝昼夕食後 14 日分 問 248（実務） 処方 1 及び 2 の薬剤について病院薬剤師がこの患者に対して説明する内容とし て、適切なのはどれか。２つ選べ。	"[""処方 2 の薬剤の作用を減弱させるため、ビタミン C 含有サプリメントの服用を 避ける。"",""処方 2 の薬剤の作用を増強させるため、ビタミン B6 含有サプリメントの服用 を避ける。"",""処方 2 の薬剤の吸収を低下させるため、鉄分含有サプリメントの同時服用を避 ける。"",""処方 2 に含まれる薬物の血中濃度を測定するため、来院当日は絶食する。"",""処方 1 と処方 2 の薬剤の併用により突然眠気が出ることがあるため、危険を伴 う機械の操作は避ける。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-248	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-249	111	249	実践	実務	（薬理） 患者はその後、この治療を 7 年間継続したところ、wearing-off 現象が見られる ようになった。この現象を改善する薬物の作用機序として、正しいのはどれか。 ２つ選べ。	"[""ドパミン D2 受容体を遮断する。"",""アデノシン A2A 受容体を遮断する。"",""セロトニン 5‑HT1 受容体を刺激する。"",""セロトニントランスポーターを阻害する。"",""カテコール‑ ‑メチルトランスフェラーゼ（COMT）を阻害する。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-248	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-250	111	250	実践	薬理	‑251 33 歳女性。身長 158 cm、体重 52 kg。夫と 2 人暮らし。 1 年半前より朝の 関節のこわばりや痛みを自覚し、 1 年前に関節の腫脹・疼痛が出現した。近医でリ ウマトイド因子陽性の関節リウマチと診断され、治療が開始された。処方 1 〜 3 で 治療継続中であったが、疾患活動性の上昇により 7 日前に入院した。病棟カンファ レンスで処方 3 が処方 4 へ変更されることになった。 （処方 1 ） メトトレキサートカプセル 2 mg 1 回 2 カプセル（ 1 日 4 カプセル） 毎週 土曜日 1 日 2 回 朝夕食後 1 日分（投与実日数） メトトレキサートカプセル 2 mg 1 回 1 カプセル（ 1 日 1 カプセル） 毎週 日曜日 1 日 1 回 朝食後 1 日分（投与実日数） （処方 2 ） 葉酸錠 5 mg 1 回 1 錠（ 1 日 1 錠） 毎週 月曜日 1 日 1 回 朝食後 1 日分（投与実日数） （処方 3 ） アダリムマブ（遺伝子組換え）皮下注（40 mg/ 1 キット） 1 キット 1 回 40 mg 2 週間に 1 回 皮下注射（自己注射） （処方 4 ） トファシチニブクエン酸塩錠 5 mg 1 回 1 錠（ 1 日 2 錠） 1日2回 朝夕食後 7 日分 問 250（実務） 病棟カンファレンスに参加した医療チームで情報共有する内容として、適切でな いのはどれか。１つ選べ。	"[""メトトレキサート服用により感染リスクが高まる。"",""トファシチニブ服用により出血傾向になる。"",""トファシチニブ服用により帯状疱疹が発生しやすくなる。"",""トファシチニブ投与中及び終了後少なくとも 1 月経周期は適切な避妊を行う。"",""トファシチニブはシトクロム P450 で代謝されるため、他の薬剤との併用に注 意する。""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"	P111-CASE-250	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-251	111	251	実践	実務	（薬理） 処方 1 〜 4 のいずれかの薬物の作用機序として、正しいのはどれか。２つ選べ。	"[""IL‑6 受容体に結合することで、IL‑6 により誘導される炎症反応を抑制する。"",""抗原提示細胞表面の CD80/CD86 に結合することで、CD28 を介した共刺激シ グナルを抑制する。"",""ヤヌスキナーゼ（JAK）を阻害することで、リンパ球の活性化を阻害する。"",""カルシニューリンを阻害することで、ヘルパー T 細胞における IL‑2 産生を抑 制する。"",""ジヒドロ葉酸還元酵素を阻害することで、チミジル酸の合成を抑制する。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-250	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-252	111	252	実践	薬理	‑253 65 歳女性。身長 147 cm、体重 48 kg。非ホジキンリンパ腫の既往があり、 3 年前に胸部放射線治療を実施し、がん疼痛に対して鎮痛薬を内服していた。その 後、放射線性心膜炎と心嚢液貯留が認められ、循環器内科で経過観察中であった。 今年 4 月、労作時呼吸困難を主訴に受診し、急性心不全と診断され入院となった。 薬剤師が持参薬の確認を行ったところ、処方 1 及び処方 2 の薬剤を持参していた。 （処方 1 ） ロキソプロフェン Na 錠 60 mg 1 回 1 錠（ 1 日 3 錠） レバミピド錠 100 mg 1 回 1 錠（ 1 日 3 錠） 1日3回 朝昼夕食後 10 日分 （処方 2 ） テルミサルタン錠 20 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 朝食後 10 日分 胸部 X 線で両側胸水と心拡大が認められ、心エコーで左室駆出率は 40％に低下 していた。なお、心嚢液貯留は認めなかったが、入院直後の検査値から、処方 1 と 処方 2 を入院後も継続し、処方 3 の追加が検討された。 検査値： 項目 入院 3 ケ月前 入院直後 血圧（mmHg） 124/82 138/90 CCr（mL/min） 57.3 48.6 白血球（/μL） 4,000 4,200 CRP（mg/dL） 0 0.2 （処方 3 ） ダパグリフロジン錠 10 mg 1 回 1 錠（ 1 日 1 錠） フロセミド錠 10 mg 1 回 1 錠（ 1 日 1 錠） エプレレノン錠 25 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 朝食後 10 日分 問 252（実務） 医師に伝える薬学的提案として適切な内容はどれか。２つ選べ。	"[""処方 3 による低カリウム血症が、レバミピド錠により増強される。"",""処方 3 を開始するにあたり急性腎障害を引き起こす誘発要因が疑われるため、 ロキソプロフェンナトリウム錠をアセトアミノフェン錠へ変更する。"",""ダパグリフロジン錠は浮腫を発現するため、中止する。"",""エプレレノン錠は心不全において腎保護的にはたらくため増量する。"",""尿路感染時には、レボフロキサシン錠を追加する。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-252	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-253	111	253	実践	実務	（薬理） 処方 3 のいずれかの薬物の作用機序として、正しいのはどれか。２つ選べ。	"[""ネプリライシンを阻害して、心房性ナトリウム利尿ペプチド（ANP）の心保護 作用を増強する。"",""Na＋， K＋‑ATPase を阻害して、心筋細胞内の Ca2＋ 量を増加させる。"",""ナトリウム‑グルコース共輸送体 2 （SGLT2）を阻害して、近位尿細管におけ る Na＋ 再吸収を抑制する。"",""アドレナリン β1 受容体を遮断して、傍糸球体細胞からのレニン分泌を抑制す る。"",""ミネラルコルチコイド受容体を遮断して、集合管における上皮性 Na＋ チャネル の発現を抑制する。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-252	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-254	111	254	実践	薬理	‑255 54 歳男性。身長 171 cm、体重 65 kg。脳梗塞の既往あり。通勤中の午前 8 時頃、回転性めまいを自覚して駅で転倒し、救急搬送された。意識消失や明らかな 外傷はなかったが、繰り返し嘔吐をしていた。午前 9 時に病院到着後、頭部 CT で 小脳に最大径 3.5 cm の出血を認め、激しいめまいと平衡障害も出現した。開頭手 術が予定されており、お薬手帳を基に服用薬剤と最終服薬時刻の確認が必要とな り、家族に聴取したところ、同日の朝 7 時に服薬したことがわかった。 （お薬手帳の内容） ビソプロロールフマル酸塩錠 2.5 mg 1回1錠 1日1回 朝食後 エソメプラゾールカプセル 10 mg 1 回 1 カプセル 1日1回 朝食後 オルメサルタン錠 10 mg 1回1錠 1日1回 朝食後 ダビガトランエテキシラートカプセル 75 mg 1 回 1 カプセル 1日2回 朝夕食後 （臨床所見及び検査値） 血圧 153/115 mmHg、脈拍 62 拍/分、AST 45 IU/L、ALT 33 IU/L、 LDL‑C 78 mg/dL、血清クレアチニン 0.7 mg/dL、HbA1c 5.5％ 問 254（実務） 抗血栓薬の中和目的で手術に備えて準備することを提案する薬物として、適切な のはどれか。１つ選べ。	"[""イダルシズマブ"",""プロタミン"",""乾燥濃縮人プロトロンビン複合体"",""アンデキサネット アルファ"",""メナテトレノン""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"	P111-CASE-254	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-255	111	255	実践	実務	（薬理） この患者はビソプロロールを服用しているため、手術中の緊急時にカテコールア ミン系強心薬に応答しにくい可能性が考えられた。そこで、この患者でも強心効果 が期待できる 2 つの注射剤の準備を医師に提案した。この 2 剤に含まれる薬物の心 筋への作用として適切なのはどれか。２つ選べ。	"[""インスリン受容体を刺激する。"",""グルカゴン受容体を刺激する。"",""過分極活性化環状ヌクレオチド（HCN）チャネルを阻害する。"",""ホスホジエステラーゼⅢを阻害する。"",""アデニル酸シクラーゼを阻害する。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"	P111-CASE-254	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-256	111	256	実践	薬理	‑257 77 歳男性。身長 165 cm、体重 61 kg。10 年前に腎硬化症と診断され、処 方 1 〜 4 の薬剤で治療中である。 （処方 1 ） 炭酸水素ナトリウム錠 500 mg 1 回 1 錠（ 1 日 3 錠） 1日3回 朝昼夕食後 5 日分 （処方 2 ） 球形吸着炭細粒 1 回 2 g（ 1 日 6 g） 1日3回 朝昼夕食間 5 日分 （処方 3 ） アルファカルシドール錠 0.5 μg 1 回 1 錠（ 1 日 1 錠） ダプロデュスタット錠 4 mg 1 回 1 錠（ 1 日 1 錠） アムロジピン錠 5 mg 1 回 2 錠（ 1 日 2 錠） オルメサルタン錠 40 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 朝食後 5 日分 （処方 4 ） ドキサゾシンメシル酸塩錠 4 mg 1 回 1 錠（ 1 日 2 錠） 1日2回 朝夕食後 5 日分 しかし、半年前から腎機能が徐々に低下してきたため、食事制限を行った。患者 は腎代替療法として血液透析を希望しており、透析シャント形成のために入院と なった。また、入院前日に同院内で歯科治療を受け、処方 5 が追加され服薬してい たが痛みは持続している。入院時の血液検査結果は以下のとおりであった。 （処方 5 ） アセトアミノフェン錠 500 mg 1回1錠 疼痛時 10 回分 （検査値） 血清クレアチニン 7.4 mg/dL、CCr 7.2 mL/min、K 5.9 mEq/L、 Ca 9.2 mg/dL、P 3.1 mg/dL、HCO3− 24.1 mEq/L、 Hb 9.8 g/dL、血液 pH 7.39、血圧 180/110 mmHg 問 256（実務） この患者に伝える内容として適切なのはどれか。２つ選べ。	"[""体の中の酸とアルカリのバランスが整ってきており、処方 1 の薬剤の内服継続 が必要であること。"",""血液透析導入後は食事制限がなくなること。"",""処方 3 及び 4 の薬剤を服用中は立ちくらみ症状に注意すること。"",""処方 5 の薬剤は 1 時間空ければ、繰り返し服用可能であること。"",""血液透析を開始した後は、ダプロデュスタットによる治療が不要になること。""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"	P111-CASE-256	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-257	111	257	実践	実務	（薬理） 検査値からこの患者は高カリウム血症と判断できる。その原因と考えられる処方 1 〜 3 に含まれる薬物の作用機序はどれか。１つ選べ。	"[""電位依存性 L 型 Ca2＋ チャネルの遮断"",""低酸素誘導因子‑プロリン水酸化酵素（HIF‑PH）の阻害"",""ビタミン D 受容体の刺激"",""アドレナリン α1 受容体の遮断"",""アンジオテンシンⅡ AT1 受容体の遮断""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"	P111-CASE-256	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-258	111	258	実践	薬理	‑259 47 歳男性。飲酒歴なし。 7 ケ月前に左母趾の激痛と腫脹を認め、痛風発作 と診断されナプロキセン錠が処方された。 3 ケ月前より以下の薬剤が処方された。 検査値が併記された処方箋を持って患者が薬局を訪れた際、薬剤師に対して「痛み は和らいできたが、尿酸値が徐々に上がってきた。このまま服用を続けてよいの か。」と相談があった。 （処方） アロプリノール錠 100 mg 1 回 1 錠（ 1 日 3 錠） 1日3回 朝昼夕食後 28 日分 （検査値） 血清尿酸 7.5 mg/dL、AST 92 IU/L、ALT 117 IU/L、γ‑GTP 86 IU/L、 eGFR 82 mL/min/1.73 m2、尿 pH 4.5、尿比重 1.020、尿糖（−）、 尿中尿酸排泄量 0.406 mg/kg/時（正常値：0.483〜0.509 mg/kg/時） 問 258（実務） この患者の今回受診時の検査結果を踏まえ、処方薬（アロプリノール）に代えて 医師へ提案すべき薬物として最も適切なのはどれか。１つ選べ。	"[""コルヒチン"",""ベンズブロマロン"",""ドチヌラド"",""トピロキソスタット"",""フェブキソスタット""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"	P111-CASE-258	https://www.mhlw.go.jp/content/001677931.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
