id	sourceExam	questionNo	subject	domain	question	choices_json	answer_type	answer_json	accepted_answers_json	scoring_status	requires_media	choiceParseStatus	correctionStatus_json	caseGroupId	source_url	answer_source_url	effective_date	rights_basis
P109-245	109	245	実践	実務	（衛生） 前問の検査で診断が確定した。この中毒の原因物質に関する記述として、正しい のはどれか。2つ選べ。	"[""独特の腐敗臭を有する気体で、窒息性の呼吸器障害を引き起こす。"",""無色で、呼吸器に対する刺激性を有する気体である。"",""無色無臭で、空気よりもわずかに軽い可燃性の気体である。"",""赤血球中のヘムと強固に結合して酸素の運搬を阻害する。"",""ヘモグロビンの二価の鉄を酸化し、酸素への結合能力を消失させる。""]"	multiChoice	[2,3]	null	normal	false	parsed	"[""none""]"	P109-CASE-244	https://www.mhlw.go.jp/content/001226762.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-246	109	246	実践	薬理	−247 ₆₅ 歳男性。肝腫瘍の精査目的で来院し、CT 検査にて S₂ 区域に ₃₅ mm の 乏血性腫瘍が確認された。入院し、超音波ガイド下で経皮的に生検針を刺し、肝臓 の一部を採取する肝生検を実施することになった。 入院予定 ₂ 週間前の外来受診の際に、以下の薬剤を継続して服用していることを 薬剤師が聴取した。 （処方） クロピドグレル錠 ₇₅ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） アムロジピン口腔内崩壊錠 ₂ . ₅ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ランソプラゾール口腔内崩壊錠 ₃₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） フェノフィブラート錠 ₈₀ mg ₁ 回 ₂ 錠（ ₁ 日 ₂ 錠） グリメピリド錠 ₁ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ₁日₁回 朝食後 ₂₈ 日分 問 246（薬理） この患者が継続服用していることが確認された薬物の作用として、正しいのはど れか。2つ選べ。	"[""ジペプチジルペプチダーゼ︲₄（DPP︲₄）を阻害して、グルコースによるインス リン分泌を促進する。"",""ペルオキシソーム増殖剤応答性受容体 a（PPAR a）を刺激して、リポタンパ ク質リパーゼ（LPL）を活性化する。"",""K と競合して、胃の壁細胞の H ，K ︲ATPase を可逆的に阻害することで、 + + + H 分泌を抑制する。 +"",""血小板のセロトニン ₅︲HT2 受容体を遮断して、細胞内 Ca 濃度上昇を抑制す 2+ る。"",""活性代謝物が血小板の ADP P₂Y12 受容体を遮断して、細胞内サイクリック AMP（cAMP）量を増加させる。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"	P109-CASE-246	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-247	109	247	実践	実務	（実務） この患者で肝生検を行うにあたり休薬する薬剤として、適切なのはどれか。2つ 選べ。	"[""クロピドグレル錠"",""アムロジピン口腔内崩壊錠"",""ランソプラゾール口腔内崩壊錠"",""フェノフィブラート錠"",""グリメピリド錠""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"	P109-CASE-246	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-248	109	248	実践	薬理	−249 ₆₈ 歳男性。胸痛、咳嗽、発熱により救急外来を受診した。胸部 X 線検査 で肺炎像と胸水貯留が認められ、重症細菌性肺炎が疑われたため入院となり、以下 の処方 ₁ と処方 ₂ で治療を開始することとなった。 （入院時の身体所見及び検査値） 身長 ₁₆₅ cm、体重 ₆₀ kg、体温 ₃₉ . ₅ ℃、呼吸 ₂₅ 回/分 白血球 ₁₈ , ₀₀₀/nL、CRP ₁₈ . ₅ mg/dL、eGFR ₈₀ mL/min/₁ . ₇₃ m 、 SpO2 ₉₂％ （処方 ₁ ） メロペネム点滴静注用 ₁ g 生理食塩液 ₁₀₀ mL ₁日₃回 ₈：₀₀、₁₆：₀₀、₂₄：₀₀ ₃₀ 分かけて静脈内投与 ₃ 日連日 （処方 ₂ ） アセトアミノフェン静注液 ₁₀₀₀ mg/₁₀₀ mL（ ₁ 回 ₅₀₀ mg 使用） ₁日₂回 ₁₀：₀₀、₁₈：₀₀ ₁₅ 分かけて静脈内投与 ₃ 日連日 救急外来担当薬剤師がお薬手帳を確認したところ、てんかんの治療中であり、現 在、バルプロ酸ナトリウム、レベチラセタム、ペランパネルを内服していることが わかった。 問 248（実務） この患者で生じる可能性のある薬物相互作用を踏まえて、薬剤師が医師に変更を 提案する薬物として、最も適切なのはどれか。1つ選べ。	"[""バルプロ酸ナトリウム"",""ペランパネル"",""レベチラセタム"",""メロペネム"",""アセトアミノフェン""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"	P109-CASE-248	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-249	109	249	実践	実務	（薬理） この患者で薬物相互作用が懸念される抗てんかん薬の作用機序はどれか。2つ選 べ。	"[""炭酸脱水酵素を阻害して、神経細胞の過剰興奮を抑制する。"",""グルタミン酸 AMPA 受容体を遮断して、シナプス後膜の興奮を抑制する。"",""T 型 Ca2+ チャネルを遮断して、シナプス後膜の興奮を抑制する。"",""シナプス小胞タンパク質（SV₂A）と結合して、興奮性神経伝達物質の放出を 抑制する。"",""GABA トランスアミナーゼを阻害して、シナプス間隙における GABA 量を増 加させる。""]"	multiChoice	[2,4]	null	normal	false	parsed	"[""none""]"	P109-CASE-248	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-250	109	250	実践	薬理	−251 ₅₀ 歳男性。会社員。人事異動で ₁ 年前に本社の営業課長を命じられた。し かし仕事に順応できず、ストレス、不安感及び過食が ₃ ケ月続いた。上司のすすめ もあり心療内科を受診し、うつ病と診断され以下の処方 ₁ で治療中である。 （処方 ₁ ） エスシタロプラム錠 ₂₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ₁日₁回 夕食後 ₂₈ 日分 内服開始後、特に副作用は現れていないが、十分な効果が認められないため、医 師は処方に新たに薬剤を追加して併用療法を行いたいと考えている。なお、男性は 現在排尿障害を伴う前立腺肥大症で処方 ₂ を内服中である。 （処方 ₂ ） デュタステリドカプセル ₀ . ₅ mg ₁ 回 ₁ カプセル（ ₁ 日 ₁ カプセル） ₁日₁回 朝食後 ₂₈ 日分 問 250（実務） この患者に対して禁忌ではなく、併用療法として用いることができる薬物はどれ か。1つ選べ。	"[""アミトリプチリン"",""アリピプラゾール"",""マプロチリン"",""ミルナシプラン"",""クロミプラミン""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"	P109-CASE-250	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-251	109	251	実践	実務	（薬理） 前問において禁忌のため用いることができないと判断された薬物は、この患者の 症状を悪化させるおそれがある。その理由はどれか。2つ選べ。	"[""ドパミン D2 受容体が遮断されるため。"",""ムスカリン M3 受容体が遮断されるため。"",""セロトニン ₅︲HT3 受容体が遮断されるため。"",""アドレナリン a1 受容体が刺激されるため。"",""アンドロゲン受容体が刺激されるため。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"	P109-CASE-250	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-252	109	252	実践	薬理	−253 ₇₃ 歳女性。左前頭部が柔らかく腫張しているのを自覚し、かかりつけ医を 受診した。腫瘤性病変を指摘され、精査加療目的で紹介入院となった。CT 検査で 頭蓋及び四肢に骨病変が認められた。骨髄検査の結果、単クローン性の形質細胞が ₃₇ . ₀％であったことから多発性骨髄腫と診断され、以下の DLd（ダラツムマブ、 レナリドミド、デキサメタゾン）療法が開始された。 DLd 療法 ₁ ～ ₂ サイクルのレジメン 投与日 薬剤名・規格 投与方法 Day ₁，₈，₁₅，₂₂ ダラツムマブ（遺伝子組換え） ₁₆ mg/kg 点滴投与 点滴静注 ₁₀₀ mg/₅ mL Day ₁～₂₁ レナリドミドカプセル ₅ mg ₂₅ mg 経口投与 Day ₁，₂，₈，₉， デキサメタゾン錠 ₄ mg ₂₀ mg 経口投与 ₁₅，₁₆，₂₂，₂₃ Day ₂₄～₂₈ 休薬 問 252（実務） 今回の薬物治療における薬剤管理として、適切なのはどれか。2つ選べ。	"[""ダラツムマブの使用にあたっては、製造販売業者が策定した適性流通管理シス テムへの薬剤師の登録が必要である。"",""レナリドミドの使用にあたっては、製造販売業者が策定した適性管理手順に 従って、調剤及び管理上の責任を担う、責任薬剤師の登録が必要である。"",""ダラツムマブを使用する前に、肝炎ウイルス感染の有無を確認する必要があ る。"",""レナリドミドは、服用しやすいように脱カプセルする必要がある。"",""デキサメタゾンは、帳簿への記載が必要である。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"	P109-CASE-252	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-253	109	253	実践	実務	（薬理） 治療開始後、血清カルシウム値が ₁₂ mg/dL を超えたため、薬物を追加すること となった。追加する薬物の作用機序として、適切なのはどれか。2つ選べ。	"[""骨芽細胞の副甲状腺ホルモン受容体を遮断する。"",""副甲状腺細胞のカルシウム受容体を遮断する。"",""破骨細胞のファルネシルピロリン酸合成酵素を阻害する。"",""骨芽細胞の RANKL（NF︲lB 活性化受容体リガンド）の作用を阻害する。"",""小腸上皮細胞のビタミン D 受容体を活性化する。""]"	multiChoice	[2,3]	null	normal	false	parsed	"[""none""]"	P109-CASE-252	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-254	109	254	実践	薬理	−255 ₇₀ 歳男性。身長 ₁₆₅ cm、体重 ₅₀ kg。 ₁ 年前に心筋梗塞を起こし、心室細 動による心停止で救命救急センターに搬送され、心蘇生術を施し心機能が回復し た。その後、意識消失発作を起こしたため、半年前に埋め込み型除細動器（ICD） （注） と以下の処方で治療を開始した。 （注）体に埋め込んで、致死的な不整脈を自動的に感知し、電気ショックを与えて 心臓の動きを正常にもどす医療機器 （処方） バイアスピリン錠 ₁₀₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） クロピドグレル錠 ₇₅ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ビソプロロールフマル酸塩錠 ₂ . ₅ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） カンデサルタン錠 ₄ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ₁日₁回 朝食後 ₂₈ 日分 しかし、その後も ICD が作動することがあり、医師は心室性不整脈予防のため の追加薬を検討している。 問 254（実務） 追加する薬物として、最も適切なのはどれか。1つ選べ。	"[""一硝酸イソソルビド"",""キニジン"",""イソプレナリン"",""アミオダロン"",""ジルチアゼム""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"	P109-CASE-254	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-255	109	255	実践	実務	（薬理） 前問で追加する薬物が有する作用機序はどれか。2つ選べ。	"[""可溶性グアニル酸シクラーゼを活性化する。"",""アデノシン A1 受容体を刺激する。"",""アセチルコリン M2 受容体を遮断する。"",""L 型 Ca チャネルを遮断する。 2+"",""K チャネルを遮断する。 +""]"	multiChoice	[3,4]	null	normal	false	parsed	"[""none""]"	P109-CASE-254	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-256	109	256	実践	薬理	−257 ₅₂ 歳女性。₄₀ 歳時に気管支ぜん息と診断された。現在、処方 1 ～ ₅ の薬 剤を服用しており、アドヒアランスは良好であるが、ぜん息発作で頻回に入院して いた。今回、ぜん息発作のコントロール目的で入院となり、処方 ₆ が追加された。 （処方 1 ） アドエア ₅₀₀ ディスカス ₂₈ 吸入用 1個 （注 1） 1 回 1 吸入 1日₂回 朝・夕吸入 （注 1 ） 1 回サルメテロールとして ₅₀ ng 及びフルチカゾンプロピオン酸エス テルとして ₅₀₀ ng （処方 ₂ ） スピリーバ ₂ . ₅ ng レスピマット ₆₀ 吸入 1本 （注 2） 1 回 ₂ 吸入 1日1回 朝吸入 （注 ₂ ） 1 回チオトロピウムとして ₂ . ₅ ng （処方 ₃ ） テオフィリン徐放錠 ₂₀₀ mg 1 回 1 錠（ 1 日 ₂ 錠） 1日₂回 朝食後及び就寝前 （処方 ₄ ） モンテルカスト口腔内崩壊錠 1₀ mg 1 回 1 錠（ 1 日 1 錠） 1日1回 就寝前 （処方 ₅ ） プロカテロール塩酸塩水和物エアゾール 1₀ ng 1本 1 回 ₂ 吸入 ぜん息発作時 （処方 ₆ ） オマリズマブ（遺伝子組換え）皮下注 1₅₀ mg シリンジ ₃本 1 回 ₄₅₀ mg 11：₀₀ に皮下投与 問 256（実務） 薬剤師が処方 ₆ の薬剤の投与量を監査するために確認すべき患者情報はどれか。 2つ選べ。	"[""体表面積"",""体重"",""投与前血清中総 IgE 濃度"",""投与前血清中 IL︲₅ 濃度"",""投与前血中好酸球数""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"	P109-CASE-256	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-257	109	257	実践	実務	（薬理） 処方 ₁ ～ ₆ のいずれかの薬物の作用機序として、正しいのはどれか。2つ選べ。	"[""トロンボキサン合成酵素を阻害することで、気管支平滑筋の収縮を抑制する。"",""アデノシン A1 受容体を遮断して、気管支平滑筋の収縮を抑制する。"",""₂ 型ヘルパー T 細胞（Th₂ 細胞）における IL︲₅ の産生を抑制することで、肺 への好酸球浸潤を抑制する。"",""IgE に結合して、IgE が肥満細胞膜上の IgE 受容体に結合するのを阻害するこ とで、炎症性メディエーターの産生を抑制する。"",""IL︲₅ に結合して、IL︲₅ が好酸球の細胞膜上の IL︲₅ 受容体に結合するのを阻害 することで、血中の好酸球数を減少させる。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"	P109-CASE-256	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-258	109	258	実践	薬理	−259 ₂₅ 歳女性。身長 ₁₅₃ cm、体重 ₄₀ kg。₁₉ 歳のときにクローン病と診断さ れ、メサラジンとアザチオプリンによる併用療法を実施していたが、効果不十分の ため ₁ 年前よりアダリムマブ（遺伝子組換え）皮下注が追加となった。 ₂ 週間前より、発熱、腹痛及び下痢があり検査目的で入院となった。内視鏡検査 の結果、症状が悪化していることが分かり、アダリムマブが以下の処方 ₁ に変更さ れるとともに、処方 ₂ が追加された。 （処方 ₁ ） ウステキヌマブ（遺伝子組換え）₁₃₀ mg ₁日₁回 ₂ バイアル 生理食塩液 ₂₅₀ mL 点滴静注 ₁ 回分 （処方 ₂ ） エレンタール配合内用剤※ ₈₀ g ₁ 回 ₁ 袋（ ₁ 日 ₃ 袋）朝昼夕 ₇ 日分 ※成分栄養剤 問 258（実務） この患者に対する服薬指導の内容として、適切なのはどれか。2つ選べ。	"[""メサラジンと処方 ₁ の薬剤との相互作用による重篤な副作用がないこと。"",""処方 ₁ の薬剤への変更後は、妊娠を気にしなくてよいこと。"",""処方 ₁ の薬剤はアダリムマブとは異なり、感染症のリスクがないこと。"",""処方 ₂ の薬剤は腸への負担が少ないこと。"",""処方 ₂ の薬剤を水や微温湯に溶解後、時間をかけずにすばやく飲み干すこと。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"	P109-CASE-258	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-259	109	259	実践	実務	（薬理） クローン病の症状寛解を目的とした薬物の作用機序のうち、今回までに処方され てきたのとは異なるのはどれか。2つ選べ。	"[""リンパ球表面に発現する a4 b7 インテグリンに結合することで、リンパ球の腸 管粘膜への浸潤を阻害する。"",""可溶性及び膜結合型 TNF︲a に特異的に結合することで、TNF︲a の受容体へ の結合を阻害する。"",""IL︲₁₂ 及び IL︲₂₃ の p₄₀ サブユニットに結合することで、ヘルパー T 細胞の活 性化を抑制する。"",""生体内でチオイノシン酸となり、イノシン酸と拮抗してプリンヌクレオチドの 生合成を阻害する。"",""細胞内でグルココルチコイド受容体に結合し、核内移行して遺伝子転写を調節 することで、抗炎症作用を示す。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"	P109-CASE-258	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-260	109	260	実践	薬理	−261 ₅₈ 歳男性。身長 ₁₆₅ cm、体重 ₈₅ kg。 ₂ 年前より ₂ 型糖尿病と診断され、 以下の内服治療を行ってきた。 （処方 ₁ ） シタグリプチンリン酸塩錠 ₁₀₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ₁日₁回 朝食後 ₂₈ 日分 （処方 ₂ ） ダパグリフロジンプロピレングリコール水和物錠 ₁₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ₁日₁回 朝食後 ₂₈ 日分 （処方 ₃ ） メトホルミン塩酸塩錠 ₅₀₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₃ 錠） ₁日₃回 朝昼夕食後 ₂₈ 日分 今回患者がかかりつけ薬局に処方箋を持参した際、薬局薬剤師は、処方 ₁ ～処方 ₃ が処方 ₂ ～処方 ₄ に変更されていることを確認した。 （処方 ₄ ） セマグルチド（遺伝子組換え）皮下注 ₂ mg ₁ キット 週に ₁ 回 ₀ . ₂₅ mg 皮下注射 薬局薬剤師が患者に確認したところ、患者からは「医師から血糖コントロールが 不十分と言われた。低血糖の症状はない。ただどうしても食事の量を減らすことが できない。体重がまた少し増えた。」との情報が得られた。 問 260（実務） 薬局薬剤師から患者への服薬指導として、適切なのはどれか。2つ選べ。	"[""処方 ₄ のお薬は処方 ₁ のお薬を週 ₁ 回にした注射薬です。"",""処方 ₁ のお薬から処方 ₄ のお薬に変更しても、低血糖には十分に注意してくだ さい。"",""処方 ₄ のお薬は処方 ₂ のお薬と同じように、利尿作用があるので脱水に注意し てください。"",""処方 ₄ のお薬は注射の前後で血糖自己測定を忘れずに行ってください。"",""処方 ₄ のお薬は週 ₁ 回同じ曜日に注射してください。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"	P109-CASE-260	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-261	109	261	実践	実務	（薬理） 処方 ₁ ～ ₄ のいずれかの薬物の作用機序として、正しいのはどれか。2つ選べ。	"[""a︲グルコシダーゼを阻害して、小腸からのグルコース吸収を抑制する。"",""尿細管からのグルコース再吸収を抑制して、グルコース排泄を増加させる。"",""AMP 活性化プロテインキナーゼ（AMPK）を阻害して、肝臓での糖新生を抑 制する。"",""グルカゴン様ペプチド︲₁（GLP︲₁）受容体を刺激して、グルコースによるイン スリン分泌を促進する。"",""アルドース還元酵素を阻害して、神経細胞内のソルビトール蓄積を抑制する。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"	P109-CASE-260	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-262	109	262	実践	薬理	−263 ₇₀ 歳男性。糖尿病と心不全で治療中。 ₃ 年前に眼圧の上昇が指摘され、原 発開放隅角緑内障との診断を受け、処方 ₁ による治療を開始した。なお、同時に白 内障の診断も受けている。点眼液による治療開始後、目の周囲が黒ずむなど眼瞼色 素沈着が観察されるようになったため、処方 ₁ から処方 ₂ へ変更になった。その 後、眼圧低下が不十分と診断され、現在は処方 ₂ に加えて処方 ₃ が追加となってい る。 （臨床検査値） HbA₁c ₈ . ₀％、BUN ₂₀ mg/dL、血清クレアチニン ₁ . ₂ mg/dL、 尿中ケトン体（+）、血清浸透圧 ₂₉₅ mOsm/L （処方 ₁ ） ラタノプロスト点眼液 ₀ . ₀₀₅％（₂ . ₅ mL/本） ₁ 本 ₁日₁回 朝 両眼に点眼 （処方 ₂ ） オミデネパグ イソプロピル点眼液 ₀ . ₀₀₂％（₂ . ₅ mL/本） ₁ 本 ₁日₁回 朝 両眼に点眼 （処方 ₃ ） ブリンゾラミド懸濁性点眼液 ₁ . ₀％（ ₅ mL/本） ₁ 本 ₁日₂回 朝夕 両眼に点眼 問 262（実務） 点眼液使用に関して、薬剤師がこの患者に指導する内容として、適切なのはどれ か。1つ選べ。	"[""処方 ₂ と処方 ₃ の薬剤については、朝の点眼時、時間をおかずに連続して点眼 すること。"",""処方 ₃ の薬剤は懸濁性点眼液なので、朝の点眼時には、処方 ₃ の薬剤を最初に 使用すること。"",""処方 ₂ の薬剤は水分の排出を促すので、いつもより水分を多めに摂取すること。"",""処方 ₂ の薬剤は保存剤が含まれているので、毎回よく振って使用すること。"",""処方 ₃ の薬剤は点眼後、全身作用を起こすことがあるので、過敏性の兆候に注 意すること。""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"	P109-CASE-262	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-263	109	263	実践	実務	（薬理） しばらくして白内障の手術（眼内レンズ挿入術）のため入院となり、処方 ₂ が中 止となった。処方 ₂ に替えて、新たに異なる作用機序の薬物を追加することになっ た。追加する薬物の作用機序として、適切なのはどれか。2つ選べ。	"[""アドレナリン a2 受容体を刺激して、毛様体における房水産生を抑制するとと もに、ぶどう膜強膜流出経路からの房水流出を促進する。"",""アドレナリン b1 受容体を遮断して、毛様体における房水産生を抑制する。"",""炭酸脱水素酵素を阻害して、毛様体における房水産生を抑制する。"",""Rho キナーゼを阻害して、線維柱帯︲シュレム管経路からの房水流出を促進す る。"",""プロスタノイド EP₂ 受容体を刺激して、線維柱帯︲シュレム管経路及びぶどう 膜強膜流出経路からの房水流出を促進する。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"	P109-CASE-262	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-264	109	264	実践	薬理	−267 ₃₉ 歳、閉経前女性。身長 ₁₅₅ cm、体重 ₄₃ kg、体表面積 ₁ . ₃₈ m 。右乳房 に腫瘤を触知し、乳腺外科を受診、針生検の結果、T₁N₁M₀ の StageⅡA の右乳 がんと診断され、入院した。右乳房部分切除術、センチネルリンパ節生検及び腋窩 リンパ節郭清を実施した。術後の検査所見は以下のとおりであった。 （検査所見） リンパ節転移 ₆ 個、エストロゲン受容体（ER）陽性、 プロゲステロン受容体（PgR）陽性、 HER₂（ヒト上皮増殖因子受容体 ₂ 型）陰性、AST ₂₀ IU/L、ALT ₁₇ IU/L、 血清クレアチニン ₀ . ₈₈ mg/dL、BUN ₁₈ mg/dL、白血球 ₅ , ₆₀₀/nL、 赤血球 ₃₆₈ # ₁₀4/nL、Hb ₁₁ . ₂ g/dL、血小板 ₂₈ # ₁₀4/nL、好中球 ₄ , ₅₀₀/nL 今回この患者に以下の術後薬物療法を施行することとなった。 （処方 ₁ ） Ａ 錠 ₂₀ mg ₁ 回 ₁ 錠（ ₁ 日 ₁ 錠） ₁日₁回 朝食後 ₁₄ 日分 （処方 ₂ ） リュープロレリン酢酸塩注射用キット ₃ . ₇₅ mg ₁ キット ₁ 回 ₃ . ₇₅ mg ₄ 週間ごとに ₁ 回皮下注射 問 264（実務） この患者の術後薬物療法に用いられる薬物Ａとして、適切なのはどれか。1つ選 べ。	"[""アナストロゾール"",""エキセメスタン"",""エンザルタミド"",""タモキシフェン"",""ラパチニブ""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"	P109-CASE-264	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-265	109	265	実践	実務	（薬理） 処方 ₁ 又は処方 ₂ の薬物の抗がん作用の機序として、正しいのはどれか。2つ選 べ。	"[""視床下部の ER を刺激して、GnRH（性腺刺激ホルモン放出ホルモン）の分泌 を抑制する。"",""下垂体の GnRH 受容体のダウンレギュレーションを起こすことで、ゴナドトロ ピンの分泌を抑制する。"",""脂肪組織において、アロマターゼを阻害して、エストロゲンの生成を抑制する。"",""乳がん組織の ER において、エストロゲンに拮抗する。"",""HER₂ に結合して、乳がん細胞の増殖を抑制する。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"	P109-CASE-264	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P109-266	109	266	実践	薬剤	（実務） この患者への薬物治療に関して、病棟の症例検討カンファレンスに参加している 研修医向けに発表して欲しいと病棟担当薬剤師へ依頼があった。カンファレンスに おける薬剤師の発表内容として、適切なのはどれか。2つ選べ。	"[""処方 ₁ の薬剤の服用により子宮体がん（子宮内膜がん）のリスクが高まること があり、本剤投与中及び投与終了後の患者は定期的に検査を行うことが望ましい。"",""処方 ₂ の薬剤の投与により、うつ状態が現れることがあり、症状悪化時には SSRI 等の抗うつ薬の追加処方を検討する。"",""処方 ₂ の薬剤の投与により、骨疼痛の一過性増悪がみられることがあり、この ような症状が現れた場合には、ビスホスホネート製剤の投与を行う。"",""今回の薬物治療に際して患者が妊娠していないことを確認し、また治療期間中 は低用量経口避妊薬による避妊法を用いる。"",""今回の薬物治療により骨密度の低下がみられることがあるので、長期にわたり 投与する場合は骨密度の検査を実施する。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"	P109-CASE-266	https://www.mhlw.go.jp/content/001226763.pdf	https://www.mhlw.go.jp/content/001228441.pdf	2024-02-18	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
